student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
S09869,Timothy Miller,30,Male,2022,BFA,Fine Arts,3.36,No,"ok, rule, follow, factor",Batangas City,True,6.0,Project Coordinator,Project Coordinator,Construction,"ok, rule, follow",Government,15k-25k
S08102,Stephanie Perkins,29,Female,2020,BSE,Social Work,3.46,No,"second, specific, simple, put, success",Nasugbu,True,4.0,Content Creator,Content Creator,Media,second,Private,40k-60k
S08488,Samantha Kelley,20,Female,2024,BFA,Fine Arts,2.8,Yes,"financial, film, method, although",Lipa,False,,,,,,,
S00588,Rodney Macdonald,25,Male,2020,BFA,Fine Arts,3.76,No,"cold, of, everything, wish, his",Calaca,True,4.0,Instructional Designer,Instructional Designer,Education,"cold, of, everything",Startup,15k-25k
S03365,Chad Martinez,24,Female,2024,BS,Education,3.01,Yes,"treat, health, speech, become",Tanauan,False,,,,,,,
S02670,Christina Howell,21,Female,2022,BS,Civil Engineering,3.21,No,"candidate, nice, establish, account, process, past, military",Calaca,True,5.0,Site Engineer,Site Engineer,Construction,"candidate, nice, establish",Private,40k-60k
S03589,Kristin Keith,27,Female,2019,BSE,Social Work,3.63,Yes,"bill, camera, chance",Batangas City,True,6.0,Gallery Assistant,Gallery Assistant,Art,"bill, camera",Startup,>60k
S00034,Nicole West,24,Female,2023,BA,Political Science,3.82,Yes,"cup, court, simple, arm, surface, discussion",Calaca,True,6.0,Case Manager,Case Manager,Social Work,"cup, court",Government,15k-25k
S00028,Gabriel Osborne,22,Male,2021,BSE,Social Work,2.02,Yes,"really, mouth, land, away, energy, like, simple",Calaca,True,6.0,Community Worker,Community Worker,Social Work,"really, mouth",Private,<15k
S08553,Jesus Sharp,23,Female,2020,BA,Political Science,2.69,No,"performance, daughter, begin",Lipa,True,6.0,Instructional Designer,Instructional Designer,Education,performance,Private,<15k
S08117,Cindy David,27,Male,2020,BSE,Social Work,3.57,No,"coach, hospital, win",Nasugbu,False,,,,,,,
S02170,Maria Dunn,20,Male,2020,BS,Industrial Engineering,3.78,No,"offer, friend, benefit",Nasugbu,True,1.0,Data Analyst,Data Analyst,Tech,"offer, friend, benefit",Private,15k-25k
S08377,Daniel West,22,Female,2024,BS,Industrial Engineering,2.1,Yes,"pay, set, too, fly, environmental",Nasugbu,True,4.0,Teacher,Teacher,Education,pay,Government,15k-25k
S05620,Kevin Zavala,24,Female,2019,BS,Education,3.77,Yes,"positive, through, happy",Lipa,True,6.0,Data Analyst,Data Analyst,Tech,"positive, through",Startup,<15k
S00889,Angela Campbell,20,Female,2020,BSE,Social Work,2.21,No,"president, before, true, reason, computer",Batangas City,True,3.0,News Reporter,News Reporter,Media,"president, before, true",Startup,15k-25k
S06489,James Mclean,22,Female,2020,BS,Nursing,3.65,Yes,"necessary, course, type, fear, something, alone, party",Batangas City,True,3.0,News Reporter,News Reporter,Media,"necessary, course, type",Government,<15k
S03322,Sherri Black,25,Female,2022,BFA,Fine Arts,3.88,Yes,"respond, hear, food, information, little, value",Nasugbu,True,1.0,Project Coordinator,Project Coordinator,Construction,"respond, hear, food",NGO,<15k
S09396,Summer Walters,25,Female,2020,BSE,Social Work,2.68,No,"agreement, garden, administration, citizen, memory, none",Nasugbu,False,,,,,,,
S03514,Eric Smith,24,Female,2020,BS,Education,2.83,No,"hair, when, plan",Tanauan,True,4.0,News Reporter,News Reporter,Media,hair,NGO,25k-40k
S04420,James Johnson,25,Male,2023,BA,Political Science,2.65,Yes,"operation, deal, term, heavy",Batangas City,True,4.0,Freelance Artist,Freelance Artist,Art,"operation, deal, term",Private,>60k
S08351,Jenny Rodriguez,23,Male,2020,BA,Communication,2.78,Yes,"career, maybe, throughout, send, cost",Nasugbu,True,5.0,Case Manager,Case Manager,Social Work,career,Startup,<15k
S05361,Christina Phillips,30,Female,2018,BSE,Social Work,3.82,Yes,"national, back, day",Calaca,False,,,,,,,
S03733,Sandra Patterson,28,Female,2023,BSE,Social Work,3.18,Yes,"always, senior, cost, ready, today",Nasugbu,True,3.0,News Reporter,News Reporter,Media,"always, senior",NGO,>60k
S09463,Mrs. Sara Spence,21,Male,2018,BS,Computer Science,3.67,No,"cost, ready, a",Batangas City,True,1.0,Software Developer,Software Developer,Tech,"cost, ready",Startup,<15k
S07081,Matthew Brown,28,Female,2018,BA,Communication,3.73,No,"coach, society, court, management, actually",Tanauan,True,6.0,Teacher,Teacher,Education,"coach, society",Private,>60k
S01654,Roger Dawson,20,Male,2023,BS,Civil Engineering,2.42,No,"safe, world, he, rate, drug",Lipa,True,3.0,Site Engineer,Site Engineer,Construction,"safe, world, he",Private,25k-40k
S05032,Sarah Edwards,28,Male,2019,BA,Political Science,2.89,Yes,"mission, wish, professional",Tanauan,True,6.0,Freelance Artist,Freelance Artist,Art,mission,Startup,40k-60k
S00223,Laura Francis,30,Female,2024,BFA,Fine Arts,2.92,No,"or, cup, must",Nasugbu,False,,,,,,,
S08625,Ryan Russell,27,Male,2021,BS,Education,2.49,Yes,"tough, professional, discover",Lipa,True,2.0,Content Creator,Content Creator,Media,tough,NGO,>60k
S06194,Rita Alexander,26,Male,2019,BSE,Social Work,3.39,No,"deep, team, garden, seek, tree, mission, lose",Nasugbu,True,4.0,Data Analyst,Data Analyst,Tech,"deep, team",NGO,15k-25k
S01590,Amanda Valdez,29,Female,2019,BSE,Social Work,3.99,Yes,"type, skill, hair",Lipa,True,5.0,Gallery Assistant,Gallery Assistant,Art,type,Government,40k-60k
S05982,Amber Mitchell,28,Male,2021,BFA,Fine Arts,3.18,No,"box, become, knowledge, physical, prepare, girl, increase",Calaca,True,6.0,Software Developer,Software Developer,Tech,box,Private,25k-40k
S03256,Brianna Foster,29,Female,2020,BSE,Social Work,3.78,Yes,"interview, order, blood, TV, line, lawyer",Lipa,False,,,,,,,
S06680,Lauren Davis,22,Male,2018,BSE,Social Work,3.15,Yes,"happy, star, increase, game, tree",Batangas City,True,4.0,Case Manager,Case Manager,Social Work,"happy, star",NGO,25k-40k
S04770,Steven Brown,26,Female,2020,BS,Civil Engineering,2.34,Yes,"dream, technology, might, job, power, information",Calaca,True,4.0,Content Creator,Content Creator,Media,"dream, technology, might",Private,>60k
S02181,Mitchell Johnson,26,Female,2020,BFA,Fine Arts,3.91,Yes,"our, subject, charge",Batangas City,True,3.0,News Reporter,News Reporter,Media,our,NGO,15k-25k
S06803,Zachary Moore,29,Male,2023,BA,Political Science,2.22,No,"long, reflect, else, charge, happen, theory, themselves",Calaca,False,,,,,,,
S04913,Heidi Joyce,28,Male,2019,BS,Nursing,2.65,Yes,"upon, cost, although, record, executive, behind, plan",Lipa,True,4.0,Instructional Designer,Instructional Designer,Education,"upon, cost, although",Government,<15k
S06786,Christopher Cain,27,Male,2020,BSE,Social Work,3.79,Yes,"message, fast, common, determine, write, want, personal",Lipa,True,2.0,Gallery Assistant,Gallery Assistant,Art,message,Startup,<15k
S04789,Joshua Black,24,Female,2022,BFA,Fine Arts,3.55,Yes,"beautiful, few, actually, bill, build, never",Tanauan,False,,,,,,,
S01209,Alicia Castro,26,Male,2018,BS,Industrial Engineering,2.15,No,"baby, police, interesting, child",Nasugbu,True,6.0,Freelance Artist,Freelance Artist,Art,"baby, police, interesting",Government,40k-60k
S00421,Jordan Petersen,25,Male,2018,BFA,Fine Arts,2.72,No,"arrive, movie, trial, knowledge, war",Tanauan,False,,,,,,,
S08740,Pamela Alvarez,29,Male,2024,BS,Hospitality Management,3.26,No,"those, hotel, across, increase",Tanauan,False,,,,,,,
S01706,Wendy Hunter,28,Female,2018,BFA,Fine Arts,2.3,No,"rate, else, computer, modern, town",Lipa,True,6.0,News Reporter,News Reporter,Media,"rate, else",Startup,>60k
S01158,Joe Johnson,24,Female,2019,BSE,Social Work,2.73,No,"second, address, simple",Tanauan,False,,,,,,,
S02306,Mandy Johnson MD,30,Female,2019,BA,Communication,3.89,Yes,"change, itself, sell",Lipa,False,,,,,,,
S00273,Jessica Rice,20,Male,2024,BS,Civil Engineering,2.59,No,"level, right, knowledge",Batangas City,True,4.0,Site Engineer,Site Engineer,Construction,level,Government,>60k
S00171,Lori Glover,30,Male,2020,BS,Industrial Engineering,3.19,Yes,"quite, baby, heart, may, much, fund, include",Calaca,True,2.0,Nurse,Nurse,Healthcare,"quite, baby, heart",Startup,<15k
S03956,Courtney Marsh,26,Male,2023,BS,Computer Science,2.49,Yes,"exactly, expect, him, treatment, rather, describe, bank",Tanauan,True,1.0,Instructional Designer,Instructional Designer,Education,"exactly, expect",Startup,25k-40k
S06696,Janice Cruz,30,Male,2019,BA,Communication,2.08,Yes,"commercial, wish, care",Nasugbu,False,,,,,,,
S03188,Yvette Boyer,20,Female,2023,BA,Communication,2.14,No,"way, short, since",Lipa,True,6.0,Content Creator,Content Creator,Media,"way, short, since",Startup,15k-25k
S08132,Mr. Francis Walters Jr.,27,Female,2020,BFA,Fine Arts,3.95,No,"give, performance, describe, whose, series",Batangas City,True,2.0,Tour Guide,Tour Guide,Tourism,"give, performance, describe",Startup,25k-40k
S04808,Jean Gardner,30,Male,2024,BA,Communication,3.5,Yes,"memory, political, west, first, manage, material, area",Batangas City,False,,,,,,,
S08083,Terry Oconnell,21,Male,2018,BA,Communication,2.27,No,"mention, record, game, huge, design, name, one",Lipa,True,1.0,Project Coordinator,Project Coordinator,Construction,mention,Startup,40k-60k
S01564,Alan Gonzalez,22,Male,2022,BS,Computer Science,2.91,No,"late, your, hour, skin",Lipa,True,4.0,Nurse,Nurse,Healthcare,"late, your, hour",Government,<15k
S01782,Jill Rios,28,Male,2023,BFA,Fine Arts,2.65,No,"create, technology, those",Tanauan,True,3.0,Freelance Artist,Freelance Artist,Art,"create, technology, those",Startup,25k-40k
S00843,Pamela Shah,21,Male,2023,BS,Hospitality Management,2.01,No,"agreement, everyone, enter, guess, might, her",Batangas City,False,,,,,,,
S09345,Jason Mcintyre,26,Male,2024,BSE,Social Work,2.72,No,"early, wife, despite, service, parent, thing, music",Lipa,False,,,,,,,
S04461,Clarence Horton,29,Male,2024,BFA,Fine Arts,2.16,Yes,"president, some, tree, pay, arm, outside",Lipa,True,4.0,Gallery Assistant,Gallery Assistant,Art,president,Startup,15k-25k
S00904,Andrew Price,20,Male,2020,BFA,Fine Arts,2.84,Yes,"fight, management, dream",Calaca,False,,,,,,,
S05911,Kristin Herring,29,Female,2019,BS,Education,2.91,Yes,"people, space, remember, arm",Nasugbu,True,5.0,News Reporter,News Reporter,Media,"people, space",Government,15k-25k
S09950,Timothy Bennett,30,Male,2019,BA,Communication,2.83,No,"cover, court, rock, election, third, suffer",Tanauan,False,,,,,,,
S09297,Mario Howard,26,Male,2022,BA,Communication,2.17,No,"professional, seven, daughter, traditional, fear, choice, responsibility",Calaca,True,1.0,Community Worker,Community Worker,Social Work,"professional, seven",Private,40k-60k
S01547,Sarah Church,26,Female,2023,BA,Political Science,3.96,Yes,"east, task, manager, visit",Batangas City,True,2.0,Software Developer,Software Developer,Tech,east,NGO,>60k
S02080,Anthony Vincent,21,Male,2019,BS,Hospitality Management,3.26,No,"get, onto, course",Lipa,False,,,,,,,
S09881,Erica Jones,26,Female,2022,BA,Political Science,2.41,Yes,"present, government, popular, and",Batangas City,False,,,,,,,
S03985,Heather Andrade,21,Male,2022,BA,Political Science,2.06,No,"sense, moment, opportunity, investment, senior, reason",Lipa,False,,,,,,,
S06389,Mark Ward,25,Male,2023,BS,Hospitality Management,3.64,Yes,"after, would, news, its",Calaca,False,,,,,,,
S07579,Tracey Martin,21,Male,2021,BSE,Social Work,2.56,No,"think, protect, front, current",Nasugbu,True,5.0,News Reporter,News Reporter,Media,"think, protect, front",Government,25k-40k
S09245,Dustin Campbell,26,Male,2018,BS,Education,2.95,No,"much, simply, morning, operation, whole, parent, plant",Lipa,True,5.0,Project Coordinator,Project Coordinator,Construction,"much, simply, morning",NGO,>60k
S06567,Steven Long,20,Female,2019,BA,Communication,2.16,Yes,"certainly, task, the, bit, become, conference, front",Batangas City,True,3.0,Gallery Assistant,Gallery Assistant,Art,"certainly, task, the",Government,<15k
S08206,Ashley Morton,20,Male,2024,BS,Hospitality Management,2.12,Yes,"operation, laugh, throughout, reveal, light",Tanauan,True,3.0,Instructional Designer,Instructional Designer,Education,"operation, laugh, throughout",Startup,>60k
S03820,Melinda Mcclure,25,Female,2019,BA,Political Science,3.59,Yes,"bag, short, throw, himself, bit, trade",Lipa,True,4.0,Project Coordinator,Project Coordinator,Construction,"bag, short, throw",NGO,<15k
S02646,Rebecca Clark,23,Female,2018,BA,Communication,3.65,No,"wrong, choice, outside, sometimes",Batangas City,False,,,,,,,
S04454,Mrs. Emily Galvan,21,Female,2021,BSE,Social Work,3.27,No,"use, civil, true",Nasugbu,False,,,,,,,
S07159,Sarah Sparks,20,Male,2024,BA,Political Science,3.28,No,"writer, term, myself",Tanauan,True,5.0,Gallery Assistant,Gallery Assistant,Art,"writer, term",Startup,40k-60k
S08221,Paula Henderson,21,Male,2022,BA,Communication,2.22,Yes,"bit, decide, out, unit, course",Nasugbu,True,6.0,News Reporter,News Reporter,Media,"bit, decide",Government,40k-60k
S08596,Timothy Bush,28,Female,2019,BA,Communication,3.84,Yes,"general, administration, add",Calaca,True,5.0,Freelance Artist,Freelance Artist,Art,"general, administration, add",NGO,>60k
S09589,Robert Mcdowell,26,Male,2018,BSE,Social Work,3.52,No,"threat, industry, believe, customer, myself, set",Calaca,True,6.0,Community Worker,Community Worker,Social Work,"threat, industry, believe",Government,40k-60k
S06071,Lindsey Baker,28,Female,2018,BA,Political Science,3.4,Yes,"actually, ten, show, standard, mouth, head",Lipa,False,,,,,,,
S02155,Sylvia Hill,21,Female,2020,BSE,Social Work,2.07,Yes,"either, when, support, order, career",Batangas City,False,,,,,,,
S06712,Derek Shepard,21,Male,2024,BS,Nursing,3.35,Yes,"pattern, memory, look, loss, my",Calaca,True,6.0,Freelance Artist,Freelance Artist,Art,pattern,NGO,15k-25k
S03715,Johnny Casey,23,Male,2024,BFA,Fine Arts,3.93,No,"central, wind, car, also, represent",Calaca,False,,,,,,,
S04057,Ms. Jody Bowen,21,Male,2023,BA,Communication,3.52,No,"live, spring, notice, cover, society, contain, find",Lipa,False,,,,,,,
S05952,Sydney Benjamin,23,Male,2023,BS,Nursing,3.26,Yes,"series, impact, safe, whom",Nasugbu,True,2.0,Content Creator,Content Creator,Media,"series, impact, safe",Startup,<15k
S03102,Carol Cooper,20,Male,2024,BFA,Fine Arts,3.04,No,"activity, decide, allow",Calaca,True,2.0,Tour Guide,Tour Guide,Tourism,activity,NGO,40k-60k
S00558,Gary Price,29,Female,2021,BA,Communication,2.61,No,"Mr, family, company, couple",Lipa,True,3.0,Content Creator,Content Creator,Media,Mr,NGO,25k-40k
S04610,Heather Bryant,23,Male,2019,BA,Political Science,2.5,Yes,"son, quickly, according, girl, response, pretty",Tanauan,False,,,,,,,
S06978,Alec Knight,21,Male,2023,BA,Communication,2.89,Yes,"fact, society, also, real",Tanauan,True,5.0,Instructional Designer,Instructional Designer,Education,"fact, society",Government,40k-60k
S01436,Alicia Williams,22,Male,2020,BS,Computer Science,2.02,No,"sure, miss, go, ground, language",Batangas City,True,5.0,Community Worker,Community Worker,Social Work,sure,Government,<15k
S00507,Jesse Johnson,20,Male,2023,BFA,Fine Arts,3.66,Yes,"know, cause, approach",Lipa,False,,,,,,,
S01869,Tim Black,25,Male,2018,BFA,Fine Arts,2.64,No,"least, plan, need",Lipa,False,,,,,,,
S00755,Angela Long,21,Female,2020,BA,Political Science,2.7,No,"determine, city, against, pattern, exist, voice",Batangas City,False,,,,,,,
S05419,William Mcguire,20,Female,2019,BFA,Fine Arts,3.57,No,"nature, consumer, add, thank, hold, without, environment",Tanauan,True,1.0,Hotel Manager,Hotel Manager,Tourism,"nature, consumer, add",Startup,<15k
S04050,Craig Torres,23,Male,2020,BA,Communication,2.1,No,"key, music, not, clear, town",Batangas City,False,,,,,,,
S08089,Ryan West,20,Male,2018,BSE,Social Work,3.11,No,"maybe, today, different, another, word, someone",Calaca,False,,,,,,,
S03836,Paula Valencia,25,Female,2020,BSE,Social Work,3.55,Yes,"arrive, second, check, probably, what, space, politics",Batangas City,False,,,,,,,
S02118,George Pearson,24,Female,2018,BS,Civil Engineering,2.12,Yes,"of, meet, out",Lipa,True,1.0,Gallery Assistant,Gallery Assistant,Art,"of, meet, out",NGO,<15k
S06152,Brandon Delgado,25,Male,2024,BFA,Fine Arts,3.01,Yes,"life, up, camera, prepare, a, people, tree",Nasugbu,False,,,,,,,
S07808,James Nelson,24,Male,2022,BFA,Fine Arts,3.22,No,"cup, everyone, entire, another, north",Calaca,False,,,,,,,
S00501,Andrew Hancock,20,Female,2023,BFA,Fine Arts,3.13,No,"deal, identify, hand",Tanauan,False,,,,,,,
S06259,Lori Howard,25,Male,2019,BS,Education,2.87,No,"pretty, father, energy, like, feeling, daughter",Calaca,False,,,,,,,
S09743,Kristin Robinson,21,Male,2018,BS,Industrial Engineering,3.29,Yes,"role, their, sense",Calaca,True,5.0,Community Worker,Community Worker,Social Work,"role, their",Startup,15k-25k
S01539,Luke Martinez,24,Male,2019,BFA,Fine Arts,2.33,Yes,"mean, bring, bill, reality, about",Calaca,False,,,,,,,
S06141,Michael Rios,30,Male,2023,BS,Industrial Engineering,3.11,Yes,"station, win, natural, study, be",Tanauan,True,1.0,Project Coordinator,Project Coordinator,Construction,"station, win",Startup,15k-25k
S01211,Martin Lee,30,Male,2023,BS,Hospitality Management,3.04,Yes,"sort, with, such, message, in, nearly",Nasugbu,True,5.0,Software Developer,Software Developer,Tech,sort,Startup,25k-40k
S09122,Cameron Sanders,24,Male,2022,BSE,Social Work,2.45,No,"street, police, strategy, TV",Nasugbu,False,,,,,,,
S00672,Scott Johnson,23,Male,2018,BFA,Fine Arts,2.56,No,"lay, claim, mission, value",Calaca,False,,,,,,,
S03377,Jon Mullins,26,Female,2020,BA,Political Science,2.53,Yes,"product, else, father, against, surface",Batangas City,True,1.0,Teacher,Teacher,Education,product,Government,25k-40k
S08783,Jacqueline Mitchell,27,Male,2020,BS,Industrial Engineering,2.2,No,"set, cell, spring, view, around, discuss, get",Batangas City,False,,,,,,,
S01464,Terry Williams,23,Male,2021,BA,Communication,3.12,No,"wonder, officer, must, certain, bad, book, miss",Lipa,True,3.0,Medical Assistant,Medical Assistant,Healthcare,"wonder, officer, must",NGO,<15k
S01192,Shawn Huang,22,Male,2021,BSE,Social Work,2.62,Yes,"lose, their, buy, authority, thank",Calaca,True,3.0,News Reporter,News Reporter,Media,lose,Private,>60k
S06984,Eric Larson,25,Male,2018,BS,Industrial Engineering,3.8,Yes,"month, lead, art, matter, truth",Tanauan,True,1.0,Teacher,Teacher,Education,"month, lead, art",Government,<15k
S01872,Kayla Valentine,20,Male,2024,BA,Communication,2.01,No,"buy, something, bank, cause, nor, local, watch",Nasugbu,False,,,,,,,
