student_id,name,age,gender,graduation_year,degree,major,gpa,internship_experience,skills,location,employed_after_grad,time_to_employment,predicted_job_title,actual_job_title,industry,skills_used,company_type,salary_range
BSU00097,Student 97,20,Female,2022,Bachelor of Science in Agriculture,Agronomy,1.48,Yes,"Soil Analysis, Crop Management",Lemery,Yes,2.0,Agronomy Specialist,Agronomy Specialist,Education,"Soil Analysis, Crop Management",Public,21k-30k
BSU06682,Student 6682,24,Male,2020,Bachelor of Arts,Communication,1.78,Yes,"Editing, Writing",Lemery,No,,Unemployed,,,,,
BSU01513,Student 1513,25,Male,2024,Bachelor of Science in Agriculture,Agronomy,1.84,No,"Soil Analysis, Crop Management",Tanauan,No,,Unemployed,,,,,
BSU08792,Student 8792,26,Female,2022,Bachelor of Elementary Education,General Education,1.42,Yes,General Skills,Lipa,Yes,2.0,General Education Specialist,General Education Specialist,Media,General Skills,Public,21k-30k
BSU00120,Student 120,23,Male,2020,Bachelor of Elementary Education,General Education,1.93,No,General Skills,Lemery,Yes,2.0,General Education Specialist,General Education Specialist,Media,General Skills,Private,15k-20k
BSU07792,Student 7792,24,Female,2020,Bachelor of Arts,Communication,1.43,Yes,"Writing, Editing",Lemery,No,,Unemployed,,,,,
BSU06518,Student 6518,22,Male,2024,Bachelor of Science in Criminology,Criminology,1.56,No,"Law Enforcement, Crime Scene Investigation",Lipa,No,,Unemployed,,,,,
BSU00034,Student 34,25,Female,2022,Bachelor of Science in Agriculture,Agronomy,1.88,No,"Soil Analysis, Crop Management",Batangas City,No,,Unemployed,,,,,
BSU07888,Student 7888,22,Male,2022,Bachelor of Science in Agriculture,Agronomy,1.38,No,"Soil Analysis, Crop Management",Lipa,Yes,2.0,Agronomy Specialist,Agronomy Specialist,Manufacturing,"Soil Analysis, Crop Management",Private,21k-30k
BSU06831,Student 6831,26,Female,2020,Bachelor of Public Administration,Public Administration,1.74,Yes,"Governance, Budgeting",Batangas City,Yes,2.0,Public Administration Specialist,Public Administration Specialist,Law Enforcement,"Governance, Budgeting",Non-Profit,41k-50k
BSU05422,Student 5422,21,Female,2021,Bachelor of Arts,English,1.41,No,"Writing, Literary Analysis",Batangas City,Yes,1.0,English Specialist,English Specialist,Healthcare,"Writing, Literary Analysis",Non-Profit,41k-50k
BSU01069,Student 1069,22,Female,2021,Bachelor of Science in Criminology,Criminology,1.33,No,"Law Enforcement, Crime Scene Investigation",Lipa,No,,Unemployed,,,,,
BSU01348,Student 1348,24,Female,2021,Bachelor of Science,Computer Science,1.72,Yes,"Data Structures, C++",Batangas City,Yes,2.0,Computer Science Specialist,Computer Science Specialist,Healthcare,"Data Structures, C++",Non-Profit,21k-30k
BSU04748,Student 4748,26,Male,2021,Bachelor of Science in Criminology,Criminology,1.35,Yes,"Crime Scene Investigation, Law Enforcement",Tanauan,Yes,1.0,Criminology Specialist,Criminology Specialist,IT,"Crime Scene Investigation, Law Enforcement",Public,15k-20k
BSU06006,Student 6006,25,Female,2024,Bachelor of Science,Computer Science,1.8,Yes,"Data Structures, C++",Nasugbu,Yes,3.0,Computer Science Specialist,Computer Science Specialist,Government,"Data Structures, C++",Non-Profit,41k-50k
BSU06040,Student 6040,25,Female,2021,Bachelor of Elementary Education,General Education,1.48,Yes,General Skills,Lipa,Yes,2.0,General Education Specialist,General Education Specialist,Law Enforcement,General Skills,Public,15k-20k
BSU03818,Student 3818,23,Male,2021,Bachelor of Secondary Education,Mathematics,1.5,Yes,"Statistics, Data Analysis",Batangas City,Yes,1.0,Mathematics Specialist,Mathematics Specialist,Manufacturing,"Statistics, Data Analysis",Non-Profit,31k-40k
BSU08447,Student 8447,20,Female,2024,Bachelor of Elementary Education,General Education,1.6,No,General Skills,Tanauan,No,,Unemployed,,,,,
BSU05270,Student 5270,22,Male,2023,Bachelor of Public Administration,Public Administration,1.78,No,"Budgeting, Governance",Batangas City,No,,Unemployed,,,,,
BSU06898,Student 6898,26,Female,2024,Bachelor of Elementary Education,General Education,1.79,No,General Skills,Lemery,Yes,3.0,General Education Specialist,General Education Specialist,Agriculture,General Skills,Non-Profit,41k-50k
BSU05310,Student 5310,24,Male,2022,Bachelor of Elementary Education,General Education,1.82,No,General Skills,Lemery,Yes,1.0,General Education Specialist,General Education Specialist,Manufacturing,General Skills,Public,41k-50k
BSU00032,Student 32,20,Female,2022,Bachelor of Industrial Technology,Automotive Technology,1.99,Yes,"Diagnostics, Engine Repair",Lemery,No,,Unemployed,,,,,
BSU05675,Student 5675,23,Female,2022,Bachelor of Science,Physics,1.48,No,"Lab Equipment, Simulation",Batangas City,Yes,1.0,Physics Specialist,Physics Specialist,Healthcare,"Lab Equipment, Simulation",Public,41k-50k
BSU04387,Student 4387,24,Male,2022,Bachelor of Science in Agriculture,Animal Science,1.44,Yes,"Animal Care, Feeding Management",Lemery,Yes,1.0,Animal Science Specialist,Animal Science Specialist,Law Enforcement,"Animal Care, Feeding Management",Private,31k-40k
BSU00030,Student 30,20,Female,2023,Bachelor of Science,Mathematics,1.2,Yes,"Statistics, Mathematica",Nasugbu,Yes,2.0,Mathematics Specialist,Mathematics Specialist,IT,"Statistics, Mathematica",Public,31k-40k
BSU04203,Student 4203,20,Female,2023,Bachelor of Arts,Communication,1.51,No,"Editing, Public Speaking",Nasugbu,No,,Unemployed,,,,,
BSU07508,Student 7508,25,Male,2023,Bachelor of Science,Physics,1.28,No,"Lab Equipment, Quantum Mechanics",Nasugbu,Yes,2.0,Physics Specialist,Physics Specialist,Healthcare,"Lab Equipment, Quantum Mechanics",Non-Profit,31k-40k
BSU00736,Student 736,26,Male,2022,Bachelor of Public Administration,Public Administration,1.94,No,"Governance, Budgeting",Tanauan,Yes,1.0,Public Administration Specialist,Public Administration Specialist,Manufacturing,"Governance, Budgeting",Public,41k-50k
BSU02068,Student 2068,26,Female,2024,Bachelor of Science in Criminology,Criminology,1.66,Yes,"Crime Scene Investigation, Law Enforcement",Lipa,Yes,2.0,Criminology Specialist,Criminology Specialist,Healthcare,"Crime Scene Investigation, Law Enforcement",Non-Profit,15k-20k
BSU00107,Student 107,22,Male,2024,Bachelor of Science in Criminology,Criminology,1.41,Yes,"Law Enforcement, Crime Scene Investigation",Nasugbu,Yes,2.0,Criminology Specialist,Criminology Specialist,Law Enforcement,"Law Enforcement, Crime Scene Investigation",Non-Profit,15k-20k
BSU09645,Student 9645,25,Female,2021,Bachelor of Science,Mathematics,1.03,Yes,"Mathematica, Data Analysis",Lemery,Yes,1.0,Mathematics Specialist,Mathematics Specialist,Manufacturing,"Mathematica, Data Analysis",Public,31k-40k
BSU08895,Student 8895,23,Male,2020,Bachelor of Science in Agriculture,Animal Science,1.57,Yes,"Animal Care, Feeding Management",Lipa,No,,Unemployed,,,,,
BSU08021,Student 8021,22,Female,2020,Bachelor of Science,Physics,1.01,Yes,"Quantum Mechanics, Lab Equipment",Lemery,No,,Unemployed,,,,,
BSU02233,Student 2233,24,Female,2021,Bachelor of Science in Agriculture,Agronomy,1.25,No,"Soil Analysis, Crop Management",Batangas City,Yes,3.0,Agronomy Specialist,Agronomy Specialist,Agriculture,"Soil Analysis, Crop Management",Public,15k-20k
BSU00994,Student 994,21,Male,2023,Bachelor of Science,Physics,1.88,Yes,"Quantum Mechanics, Lab Equipment",Nasugbu,No,,Unemployed,,,,,
BSU09413,Student 9413,21,Female,2020,Bachelor of Science in Nursing,Nursing,1.43,Yes,"First Aid, Vitals Monitoring",Tanauan,Yes,2.0,Nursing Specialist,Nursing Specialist,IT,"First Aid, Vitals Monitoring",Non-Profit,31k-40k
BSU07059,Student 7059,26,Male,2023,Bachelor of Science in Criminology,Criminology,1.75,No,"Crime Scene Investigation, Law Enforcement",Lipa,No,,Unemployed,,,,,
BSU06790,Student 6790,23,Male,2022,Bachelor of Elementary Education,General Education,1.65,No,General Skills,Batangas City,No,,Unemployed,,,,,
BSU00361,Student 361,21,Male,2020,Bachelor of Industrial Technology,Electrical Technology,1.64,No,"Wiring, Circuit Design",Lipa,No,,Unemployed,,,,,
BSU00305,Student 305,26,Male,2022,Bachelor of Science in Nursing,Nursing,1.56,No,"First Aid, Patient Care",Lipa,Yes,3.0,Nursing Specialist,Nursing Specialist,Manufacturing,"First Aid, Patient Care",Public,41k-50k
BSU02628,Student 2628,25,Male,2020,Bachelor of Elementary Education,General Education,1.5,No,General Skills,Lipa,No,,Unemployed,,,,,
BSU08966,Student 8966,24,Female,2022,Bachelor of Public Administration,Public Administration,1.46,Yes,"Budgeting, Governance",Lemery,Yes,1.0,Public Administration Specialist,Public Administration Specialist,Agriculture,"Budgeting, Governance",Non-Profit,15k-20k
BSU04514,Student 4514,25,Male,2024,Bachelor of Industrial Technology,Electronics Technology,1.22,No,"Microcontrollers, Soldering",Lemery,No,,Unemployed,,,,,
BSU05911,Student 5911,25,Male,2020,Bachelor of Arts,Filipino,1.16,Yes,"Teaching, Writing",Lipa,Yes,2.0,Filipino Specialist,Filipino Specialist,Media,"Teaching, Writing",Private,21k-30k
BSU08314,Student 8314,21,Male,2023,Bachelor of Secondary Education,Social Studies,1.01,Yes,"History, Geography",Tanauan,Yes,3.0,Social Studies Specialist,Social Studies Specialist,Healthcare,"History, Geography",Public,41k-50k
BSU03101,Student 3101,25,Female,2022,Bachelor of Public Administration,Public Administration,1.72,Yes,"Budgeting, Governance",Lipa,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Healthcare,"Budgeting, Governance",Non-Profit,15k-20k
BSU05704,Student 5704,24,Female,2021,Bachelor of Arts,Filipino,1.29,Yes,"Teaching, Writing",Lemery,Yes,1.0,Filipino Specialist,Filipino Specialist,Agriculture,"Teaching, Writing",Private,41k-50k
BSU03899,Student 3899,21,Female,2024,Bachelor of Secondary Education,Mathematics,1.43,No,"Mathematica, Statistics",Lipa,Yes,2.0,Mathematics Specialist,Mathematics Specialist,Healthcare,"Mathematica, Statistics",Non-Profit,15k-20k
BSU05441,Student 5441,21,Female,2022,Bachelor of Science in Agriculture,Animal Science,1.4,Yes,"Animal Care, Feeding Management",Nasugbu,Yes,3.0,Animal Science Specialist,Animal Science Specialist,Education,"Animal Care, Feeding Management",Public,21k-30k
BSU07931,Student 7931,24,Female,2024,Bachelor of Arts,English,1.98,Yes,"Writing, Editing",Lemery,No,,Unemployed,,,,,
BSU00622,Student 622,24,Male,2023,Bachelor of Science in Agriculture,Agronomy,1.83,Yes,"Soil Analysis, Crop Management",Batangas City,Yes,2.0,Agronomy Specialist,Agronomy Specialist,Education,"Soil Analysis, Crop Management",Private,21k-30k
BSU07236,Student 7236,20,Female,2022,Bachelor of Science,Physics,1.17,No,"Quantum Mechanics, Lab Equipment",Lemery,Yes,1.0,Physics Specialist,Physics Specialist,Media,"Quantum Mechanics, Lab Equipment",Non-Profit,41k-50k
BSU02499,Student 2499,26,Female,2024,Bachelor of Science in Agriculture,Agronomy,1.31,No,"Crop Management, Soil Analysis",Batangas City,No,,Unemployed,,,,,
BSU00714,Student 714,26,Male,2021,Bachelor of Elementary Education,General Education,1.61,Yes,General Skills,Lipa,Yes,1.0,General Education Specialist,General Education Specialist,Education,General Skills,Non-Profit,15k-20k
BSU08404,Student 8404,24,Male,2024,Bachelor of Arts,Political Science,1.51,Yes,"Public Speaking, Policy Analysis",Lipa,Yes,3.0,Political Science Specialist,Political Science Specialist,Agriculture,"Public Speaking, Policy Analysis",Public,15k-20k
BSU02856,Student 2856,20,Male,2021,Bachelor of Arts,English,1.41,Yes,"Editing, Literary Analysis",Batangas City,Yes,1.0,English Specialist,English Specialist,Law Enforcement,"Editing, Literary Analysis",Non-Profit,31k-40k
BSU04270,Student 4270,21,Female,2020,Bachelor of Science in Criminology,Criminology,1.36,No,"Law Enforcement, Crime Scene Investigation",Lipa,No,,Unemployed,,,,,
BSU02909,Student 2909,25,Female,2022,Bachelor of Science in Criminology,Criminology,1.42,Yes,"Law Enforcement, Crime Scene Investigation",Lipa,Yes,1.0,Criminology Specialist,Criminology Specialist,Agriculture,"Law Enforcement, Crime Scene Investigation",Private,15k-20k
BSU08081,Student 8081,25,Female,2022,Bachelor of Public Administration,Public Administration,1.45,No,"Governance, Budgeting",Lipa,Yes,3.0,Public Administration Specialist,Public Administration Specialist,Government,"Governance, Budgeting",Public,41k-50k
BSU04517,Student 4517,24,Female,2023,Bachelor of Science in Agriculture,Animal Science,1.95,Yes,"Animal Care, Feeding Management",Lemery,Yes,3.0,Animal Science Specialist,Animal Science Specialist,Government,"Animal Care, Feeding Management",Non-Profit,41k-50k
BSU01262,Student 1262,25,Male,2024,Bachelor of Science in Criminology,Criminology,1.12,Yes,"Law Enforcement, Crime Scene Investigation",Batangas City,Yes,1.0,Criminology Specialist,Criminology Specialist,Government,"Law Enforcement, Crime Scene Investigation",Non-Profit,41k-50k
BSU03161,Student 3161,23,Male,2020,Bachelor of Elementary Education,General Education,1.25,No,General Skills,Batangas City,Yes,1.0,General Education Specialist,General Education Specialist,IT,General Skills,Public,15k-20k
BSU00971,Student 971,25,Male,2021,Bachelor of Secondary Education,English,1.11,Yes,"Writing, Editing",Nasugbu,Yes,1.0,English Specialist,English Specialist,Government,"Writing, Editing",Public,31k-40k
BSU03913,Student 3913,23,Male,2024,Bachelor of Science in Agriculture,Agronomy,1.92,No,"Crop Management, Soil Analysis",Tanauan,No,,Unemployed,,,,,
BSU05199,Student 5199,22,Male,2022,Bachelor of Elementary Education,General Education,1.7,No,General Skills,Nasugbu,Yes,1.0,General Education Specialist,General Education Specialist,Manufacturing,General Skills,Non-Profit,41k-50k
BSU08847,Student 8847,24,Female,2023,Bachelor of Science,Physics,1.23,Yes,"Quantum Mechanics, Simulation",Lemery,Yes,2.0,Physics Specialist,Physics Specialist,Education,"Quantum Mechanics, Simulation",Non-Profit,41k-50k
BSU00260,Student 260,25,Male,2023,Bachelor of Arts,Filipino,1.24,Yes,"Teaching, Translation",Batangas City,Yes,1.0,Filipino Specialist,Filipino Specialist,Media,"Teaching, Translation",Private,41k-50k
BSU03791,Student 3791,25,Male,2021,Bachelor of Science in Criminology,Criminology,1.84,No,"Law Enforcement, Crime Scene Investigation",Lipa,No,,Unemployed,,,,,
BSU09203,Student 9203,23,Female,2021,Bachelor of Elementary Education,General Education,1.94,Yes,General Skills,Nasugbu,Yes,1.0,General Education Specialist,General Education Specialist,Manufacturing,General Skills,Non-Profit,41k-50k
BSU00488,Student 488,23,Female,2021,Bachelor of Science in Criminology,Criminology,1.25,Yes,"Crime Scene Investigation, Law Enforcement",Lemery,Yes,1.0,Criminology Specialist,Criminology Specialist,Manufacturing,"Crime Scene Investigation, Law Enforcement",Non-Profit,41k-50k
BSU07908,Student 7908,24,Female,2020,Bachelor of Arts,English,1.31,No,"Writing, Editing",Tanauan,No,,Unemployed,,,,,
BSU00519,Student 519,22,Male,2024,Bachelor of Science in Nursing,Nursing,1.21,No,"First Aid, Vitals Monitoring",Tanauan,Yes,2.0,Nursing Specialist,Nursing Specialist,Government,"First Aid, Vitals Monitoring",Private,15k-20k
BSU08343,Student 8343,24,Male,2022,Bachelor of Science in Nursing,Nursing,1.98,No,"Patient Care, Vitals Monitoring",Batangas City,Yes,1.0,Nursing Specialist,Nursing Specialist,Law Enforcement,"Patient Care, Vitals Monitoring",Public,41k-50k
BSU00312,Student 312,20,Female,2021,Bachelor of Industrial Technology,Electrical Technology,1.34,Yes,"Circuit Design, Wiring",Tanauan,Yes,2.0,Electrical Technology Specialist,Electrical Technology Specialist,Agriculture,"Circuit Design, Wiring",Public,31k-40k
BSU03232,Student 3232,22,Female,2024,Bachelor of Science in Criminology,Criminology,1.63,No,"Crime Scene Investigation, Law Enforcement",Lemery,Yes,3.0,Criminology Specialist,Criminology Specialist,Media,"Crime Scene Investigation, Law Enforcement",Public,21k-30k
BSU07933,Student 7933,21,Male,2023,Bachelor of Science,Information Technology,1.3,Yes,"SQL, Java",Batangas City,Yes,1.0,Information Technology Specialist,Information Technology Specialist,Manufacturing,"SQL, Java",Public,15k-20k
BSU07458,Student 7458,24,Female,2022,Bachelor of Industrial Technology,Electrical Technology,1.96,No,"Wiring, Circuit Design",Nasugbu,No,,Unemployed,,,,,
BSU09784,Student 9784,22,Male,2022,Bachelor of Arts,Political Science,1.92,Yes,"Policy Analysis, Public Speaking",Nasugbu,No,,Unemployed,,,,,
BSU05184,Student 5184,25,Female,2021,Bachelor of Science,Information Technology,1.99,Yes,"HTML, Python",Tanauan,No,,Unemployed,,,,,
BSU08077,Student 8077,20,Male,2020,Bachelor of Secondary Education,English,1.68,Yes,"Literary Analysis, Writing",Nasugbu,Yes,1.0,English Specialist,English Specialist,Healthcare,"Literary Analysis, Writing",Public,41k-50k
BSU06502,Student 6502,22,Male,2020,Bachelor of Industrial Technology,Electrical Technology,1.37,Yes,"Wiring, Circuit Design",Lemery,Yes,1.0,Electrical Technology Specialist,Electrical Technology Specialist,Law Enforcement,"Wiring, Circuit Design",Private,31k-40k
BSU06791,Student 6791,21,Female,2024,Bachelor of Science in Criminology,Criminology,1.84,No,"Law Enforcement, Crime Scene Investigation",Lemery,No,,Unemployed,,,,,
BSU07773,Student 7773,23,Female,2021,Bachelor of Secondary Education,Social Studies,1.98,No,"Geography, History",Lipa,Yes,2.0,Social Studies Specialist,Social Studies Specialist,IT,"Geography, History",Public,21k-30k
BSU02738,Student 2738,25,Female,2020,Bachelor of Science,Computer Science,1.13,No,"Java, Machine Learning",Lipa,No,,Unemployed,,,,,
BSU07842,Student 7842,26,Female,2024,Bachelor of Secondary Education,English,1.69,Yes,"Literary Analysis, Editing",Batangas City,Yes,2.0,English Specialist,English Specialist,Education,"Literary Analysis, Editing",Private,15k-20k
BSU06262,Student 6262,25,Male,2022,Bachelor of Public Administration,Public Administration,1.87,Yes,"Governance, Budgeting",Lipa,No,,Unemployed,,,,,
BSU08206,Student 8206,26,Female,2024,Bachelor of Science in Nursing,Nursing,1.37,No,"First Aid, Patient Care",Batangas City,Yes,3.0,Nursing Specialist,Nursing Specialist,Government,"First Aid, Patient Care",Public,41k-50k
